Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Home Ownership,Years in current job,Term,Annual_Income_nan,Years_in_current_job_nan,Months_since_last_delinquent_nan,Bankruptcies_nan,Credit_Score_nan,Home Mortgage,Own Home,Rent,median_loan_amount,annual_income_cat,Id,Credit Default
-0.11117513785528754,1.785491430251873,-0.776395731864415,-0.23902514929240154,-0.34740757081851814,0.7770225652047034,-0.340565810526608,-0.36120145640600587,-0.3434358219446848,-0.6041924108480808,-1.6067534411263844,Home Mortgage,2.0,Short Term,0,0,0,0,0,0,0,1,250118.0,1,1868,1
-0.11117513785528754,2.393497354892256,0.017591958555772128,-0.3059823734512011,1.6634962293989242,0.0068477028731337534,2.4751357725673953,2.794368368820064,-0.7092081477768342,-0.8560893688707695,1.0231430356719735,Home Mortgage,7.0,Short Term,0,0,1,0,0,0,0,1,250118.0,2,4117,0
-0.11117513785528754,1.17748550561149,-0.8614658415522922,-0.05472947255287632,-0.34740757081851814,0.18795603981779788,-0.340565810526608,-0.355202326467291,-0.34054185445444074,-0.554794327960832,0.313488430821623,Home Mortgage,9.0,Short Term,0,0,0,0,1,0,0,1,250118.0,2,3329,0
-0.11117513785528754,0.16414229787751786,-0.2234400188932132,-0.18645556281260253,-0.34740757081851814,2.952037428171739,-0.340565810526608,-0.36073607863130736,-0.06265806305426806,-0.24526627323635292,0.7309323160277116,Home Mortgage,6.0,Short Term,0,0,0,0,0,0,0,1,250118.0,1,404,0
-0.11117513785528754,-1.0518695514032486,-0.8189307867083537,-0.3884377453482204,1.6634962293989242,0.6863969459144103,-0.340565810526608,-0.36333704649318754,-0.8233940389679851,-0.6215732177898907,0.8561654815895381,Home Mortgage,5.0,Short Term,0,0,0,0,0,1,0,0,250118.0,1,1079,0
-0.11117513785528754,-1.4572068344968372,-0.9748926544694619,-0.20923735005687702,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,-0.35396062343614465,-0.637991382582133,-1.4651660676354348,0.313488430821623,Home Mortgage,4.0,Short Term,0,0,1,0,0,0,0,1,250118.0,3,4649,1
-0.11117513785528754,2.393497354892256,-0.08165650274675117,-0.0035316926168185866,-0.34740757081851814,0.23326884946294443,-0.340565810526608,-0.35371158719796514,0.5095296396363751,0.954757861549846,-2.7338519311828233,Home Mortgage,10.0,Long Term,0,0,0,0,0,1,0,0,437063.0,2,7234,0
-0.11117513785528754,0.16414229787751786,0.24444558439011155,-0.2827596483892955,-0.34740757081851814,1.7285915677527814,-0.340565810526608,-0.35941437792588543,-0.39389151601372224,0.7309695769545819,-0.14569984290507443,Home Mortgage,10.0,Long Term,0,0,0,0,0,1,0,0,437063.0,2,7414,0
-0.11117513785528754,0.16414229787751786,0.7974012973613132,-0.09653691007641947,-0.34740757081851814,0.41452008804353074,-0.340565810526608,-0.35920986213252015,-0.05120801776678075,-0.4614868380626951,0.2717440423010141,Home Mortgage,4.0,Short Term,0,0,0,0,0,1,0,0,250118.0,3,444,0
-0.11117513785528754,0.772148222517901,-0.30851012858109056,-0.14817562783010832,-0.34740757081851814,1.6379659484624882,-0.340565810526608,-0.35083654034769746,-0.2364219371423996,0.693879433911294,-1.5650090526057756,Home Mortgage,7.0,Long Term,0,0,0,0,0,1,0,0,437063.0,3,6188,0
-0.11117513785528754,-0.2411949852160709,-0.3226884801957365,-0.22431089100774826,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,-0.36068947129064244,-0.664854950372007,-0.6728008593025933,-0.6466325051523807,Home Mortgage,4.0,Short Term,0,0,1,0,0,0,0,1,250118.0,1,1146,0
-0.11117513785528754,-0.2411949852160709,0.4004074521512194,0.10490634845987147,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,-0.363394783945056,-0.03321508945787213,-0.24534943499205536,0.7309323160277116,Home Mortgage,0.5,Short Term,0,0,1,0,0,1,0,0,250118.0,1,1620,0
-0.11117513785528754,-0.4438636267628653,-0.18090496404927447,0.03371938745786967,1.6634962293989242,0.0068477028731337534,2.4751357725673953,-0.36194786948859414,0.988858733292231,1.1685667354608174,0.8561654815895381,Home Mortgage,4.0,Short Term,0,0,1,0,0,1,0,0,250118.0,3,2324,0
-0.11117513785528754,-0.6465322683096597,-0.5211854028007836,-0.34945557606357297,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,-0.36349773747368885,-0.7880373057176122,-1.3297787293518637,0.5222103734246673,Home Mortgage,2.0,Short Term,0,0,1,0,0,0,0,1,250118.0,1,3191,1
11.259009415526393,1.9881600717986674,-0.8898225447815847,0.6372162805223281,5.685303829833809,0.9129609941401431,-0.340565810526608,-0.3530862140747155,2.8515671996214844,5.5406297180051585,0.313488430821623,Home Mortgage,9.0,Short Term,0,0,0,0,1,1,0,0,250118.0,2,5529,0
-0.11117513785528754,-1.4572068344968372,-1.1733895770745089,-0.36309198634957235,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,-0.3618929145645266,-0.5614899811008991,-1.3571389469779662,-2.1911748804149083,Home Mortgage,0.5,Short Term,0,0,1,0,0,0,0,1,250118.0,1,5007,1
-0.11117513785528754,-0.6465322683096597,-0.3652235350396752,-0.39761578436706074,-0.34740757081851814,-0.1292336276982282,-0.340565810526608,-0.36064564647777847,-0.7698556403984703,-0.5467276376576954,0.313488430821623,Home Mortgage,1.0,Short Term,0,0,0,0,1,0,0,1,250118.0,2,537,1
-0.11117513785528754,0.5694795809711066,-0.09583485436139758,-0.23107193754475874,-0.34740757081851814,0.18795603981779788,-0.340565810526608,2.794368368820064,-0.3256316306460095,0.5560804047123521,-0.8970988362760338,Home Mortgage,0.5,Short Term,0,0,0,0,0,0,0,1,250118.0,3,5115,0
-0.11117513785528754,-0.6465322683096597,-0.5495421060300759,-0.28829586765510845,1.6634962293989242,2.4989093317202733,2.4751357725673953,-0.3624682021873602,-0.6760533463125166,-0.6272282171776565,-0.39616617402872756,Home Mortgage,10.0,Short Term,0,0,0,0,0,1,0,0,250118.0,1,3138,0
-0.11117513785528754,-0.2411949852160709,-1.1592112254598625,-0.2949425969801405,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,-0.3626657616612233,-0.5314807964738032,-1.1637878649697948,-0.10395545438446557,Home Mortgage,8.0,Short Term,0,0,1,0,0,0,0,1,250118.0,1,3638,0
-0.11117513785528754,-0.2411949852160709,-0.23761837050785958,-0.2834618826914488,7.696207630051251,0.0068477028731337534,10.922240521849405,-0.3543508729602192,-0.5011570501629852,-0.09233180449956707,-1.3145427214821224,Home Mortgage,3.0,Long Term,0,0,1,0,0,0,0,1,437063.0,3,7050,1
-0.11117513785528754,-1.0518695514032486,0.34369404569263484,-0.347446859338809,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,-0.3633544372919431,-0.40358001587236536,-0.5479750639932319,0.6891879275071027,Own Home,8.0,Short Term,0,0,1,0,0,0,1,0,250118.0,2,4025,0
-0.11117513785528754,0.5694795809711066,-0.9323575996255232,-0.2470763472217401,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,-0.35350011508509765,0.012710916365565964,0.7189111223777283,-1.0223320018378603,Home Mortgage,5.0,Long Term,0,0,1,0,0,0,0,1,437063.0,3,6697,0
-0.11117513785528754,-0.6465322683096597,-0.35104518342502905,-0.002486506678730008,-0.34740757081851814,0.5051457073338239,-0.340565810526608,-0.3590380410408153,0.012270530008354914,-0.9725989886098869,0.6891879275071027,Home Mortgage,2.0,Short Term,0,0,0,0,0,1,0,0,250118.0,1,4338,0
-0.11117513785528754,-0.03852634366927652,1.5346755813229154,0.08958784205476074,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,-0.35631812011544717,1.055860371925055,0.7406995023717673,0.313488430821623,Home Mortgage,10.0,Short Term,0,0,1,0,1,0,0,1,250118.0,2,1616,0
-0.11117513785528754,-1.0518695514032486,-0.563720457644722,-0.33954264068201406,3.6744000296163666,0.0068477028731337534,-0.340565810526608,-0.3623756831379807,-0.6013134902601269,-0.760952320347179,0.021277711177360995,Home Mortgage,10.0,Short Term,0,0,1,0,0,1,0,0,250118.0,1,1661,0
-0.11117513785528754,-1.4572068344968372,0.23026723277546512,-0.478111432630164,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,-0.36691259471732884,-0.8379897010926942,-0.7600375410344521,0.7309323160277116,Home Mortgage,3.0,Short Term,0,0,1,0,0,0,0,1,250118.0,1,2401,0
-0.11117513785528754,0.772148222517901,-0.705503973791184,-0.0012616794075324543,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,-0.35266953053653255,0.5869118138320311,1.4250375900471401,0.7726767045483204,Home Mortgage,3.0,Short Term,0,0,1,0,0,0,0,1,250118.0,2,4137,1
-0.11117513785528754,-0.2411949852160709,0.20191052954617283,-0.22267778797948484,1.6634962293989242,1.3207762809464623,2.4751357725673953,-0.34762480763352227,-0.20653857718879262,-0.958794137163282,0.313488430821623,Home Mortgage,10.0,Long Term,0,0,0,0,1,1,0,0,437063.0,2,5715,1
3.678886379938606,-0.6465322683096597,1.0809683296542372,0.5070743002000175,1.6634962293989242,0.0068477028731337534,-0.340565810526608,-0.3434691023628958,1.4824060150523295,0.6175369421764547,0.35523281934223183,Home Mortgage,10.0,Long Term,0,0,1,0,0,1,0,0,437063.0,3,5957,0
-0.11117513785528754,1.5828227887050785,0.14519712308758773,0.287536260110568,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,-0.36349425931393775,0.5938321708739189,2.051578257509318,0.9396542586307558,Home Mortgage,6.0,Short Term,0,0,1,0,0,1,0,0,250118.0,3,2196,0
3.678886379938606,-0.6465322683096597,0.10266206824364953,-0.041060400206311624,1.6634962293989242,0.0068477028731337534,-0.340565810526608,-0.3605579968520505,-0.14626855858762317,-0.9432428888469259,0.06302209969796985,Home Mortgage,9.0,Short Term,0,0,1,0,0,0,0,1,250118.0,1,3794,0
-0.11117513785528754,0.16414229787751786,1.7615292071572548,0.41722097158496496,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,-0.3550312010075364,-0.174830759469597,0.8666064005052604,0.313488430821623,Own Home,10.0,Short Term,0,0,1,0,1,0,1,0,250118.0,2,5417,0
-0.11117513785528754,0.16414229787751786,-0.37940188665432156,-0.042513861901466055,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,2.794368368820064,-0.12160692258380436,-0.813593711706823,0.9396542586307558,Home Mortgage,5.0,Short Term,0,0,1,0,0,0,0,1,250118.0,1,52,0
-0.11117513785528754,0.36681093942431225,-0.12419155759068988,0.09308268253524443,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,2.794368368820064,0.3801818752898152,0.92523543827548,1.0648874241925823,Home Mortgage,10.0,Short Term,0,0,1,0,0,1,0,0,250118.0,3,1379,0
-0.11117513785528754,1.9881600717986674,-1.045784412542693,0.06283761445180618,-0.34740757081851814,-0.582361724149694,-0.340565810526608,-0.36515403714716754,-0.5277689686058815,-0.63961931877732,0.313488430821623,Home Mortgage,8.0,Short Term,0,0,0,0,0,0,0,1,250118.0,1,3663,1
-0.11117513785528754,-0.03852634366927652,-1.768880344889649,-0.33915069595523084,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,-0.36416137035420065,-0.6111907271290034,-1.229319328463317,-0.8970988362760338,Own Home,2.0,Short Term,0,0,1,0,0,0,1,0,250118.0,1,2150,0
-0.11117513785528754,-0.03852634366927652,-0.47865034795684486,0.046571908290302666,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,-0.3593211632445557,-0.2279916840186452,0.3285498411104782,0.313488430821623,Home Mortgage,3.0,Long Term,0,0,1,0,0,1,0,0,437063.0,1,7282,1
-0.11117513785528754,2.393497354892256,-0.3935802382689677,0.01364855124051243,-0.34740757081851814,1.2754634713013158,-0.340565810526608,-0.359350379786465,-0.17369833740819715,-0.26647252094047497,0.1882552652597964,Home Mortgage,10.0,Short Term,0,0,0,0,0,0,0,1,250118.0,2,4064,0
-0.11117513785528754,-0.6465322683096597,-0.37940188665432156,-0.26384831532200526,-0.34740757081851814,0.5051457073338239,-0.340565810526608,-0.36121815157281123,-0.4010006100658435,-1.0236603066111847,0.43872159638344954,Home Mortgage,5.0,Long Term,0,0,0,0,0,0,0,1,437063.0,1,6614,1
-0.11117513785528754,-1.2545381929500428,-0.053299799517458876,-0.33732162056357584,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,-0.36072703541595447,-0.8427710386852713,-0.3509648647341533,0.9396542586307558,Home Mortgage,6.0,Short Term,0,0,1,0,0,1,0,0,250118.0,3,1857,0
-0.11117513785528754,0.772148222517901,0.21608888116081873,-0.3180673358603503,-0.34740757081851814,-0.1292336276982282,-0.340565810526608,-0.3572189634909847,-0.6072272499141038,0.304848740735283,-1.4815202755645578,Home Mortgage,10.0,Long Term,0,0,0,0,0,1,0,0,437063.0,3,7248,1
-0.11117513785528754,0.9748168640646954,0.45712085860980456,0.28021995854394793,-0.34740757081851814,0.09733042052750471,-0.340565810526608,2.794368368820064,-0.0030800801572874086,0.7672281024408454,0.6891879275071027,Home Mortgage,10.0,Short Term,0,0,0,0,0,0,0,1,250118.0,1,2766,0
-0.11117513785528754,-0.849200909856454,-0.9323575996255232,-0.3721557081564343,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,-0.3585323166130039,-0.4537211482576807,-0.38073677327562655,0.605699150465885,Home Mortgage,4.0,Short Term,0,0,1,0,0,0,0,1,250118.0,1,622,1
-0.11117513785528754,-0.2411949852160709,-0.563720457644722,-0.37542191421296106,3.6744000296163666,2.8614118088814458,-0.340565810526608,-0.3662280928783104,-0.6923476415293255,-1.2960982182923757,0.3969772078628407,Home Mortgage,10.0,Short Term,0,0,0,0,0,1,0,0,250118.0,1,3597,0
-0.11117513785528754,-0.2411949852160709,-0.7905740834790612,-0.032829560943864064,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,2.794368368820064,0.1206684862190177,-0.11154217006683054,0.7726767045483204,Home Mortgage,3.0,Short Term,0,0,1,0,0,1,0,0,250118.0,1,1049,0
-0.11117513785528754,0.36681093942431225,-0.4077585898836139,-0.05551336200644275,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,-0.3571521828237634,0.31229946394256897,-0.225972745913387,0.313488430821623,Own Home,10.0,Short Term,0,0,1,0,0,0,1,0,250118.0,2,4548,1
-0.11117513785528754,-0.4438636267628653,-1.0032493576987542,-0.40328265187513473,-0.34740757081851814,-0.1292336276982282,-0.340565810526608,-0.3608063374582798,-0.8008085100767327,-0.9324318606056088,-0.7718656707142073,Home Mortgage,4.0,Short Term,0,0,0,0,0,1,0,0,250118.0,1,3591,0
-0.11117513785528754,-0.2411949852160709,-0.7622173802497689,-0.31400090931997443,1.6634962293989242,-0.21985924698852136,2.4751357725673953,-0.3655067225459301,-0.6349715904184,-1.200379037478868,0.313488430821623,Home Mortgage,10.0,Short Term,1,1,0,0,1,1,0,0,250118.0,2,686,0
-0.11117513785528754,0.5694795809711066,1.6055673393961465,-0.1275332055528589,-0.34740757081851814,-0.6276745337948406,-0.340565810526608,-0.3593427278350126,-0.1482817533634451,0.2773221995977756,0.313488430821623,Home Mortgage,10.0,Short Term,0,0,0,0,0,1,0,0,250118.0,1,4685,1
-0.11117513785528754,-0.4438636267628653,-1.0883194673866317,-0.0351485672439981,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,-0.35772886171049745,0.02736949082701949,-0.4490125747073292,0.313488430821623,Home Mortgage,0.5,Short Term,0,0,1,0,1,0,0,1,250118.0,2,41,1
-0.11117513785528754,1.17748550561149,0.23026723277546512,0.26681218268190543,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,-0.3509680147862894,-0.5770922406135192,-0.31412420695797266,0.35523281934223183,Home Mortgage,8.0,Long Term,0,0,1,0,0,0,0,1,437063.0,1,6374,0
-0.11117513785528754,-0.4438636267628653,-0.20926166727856726,-0.3616385246544179,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,-0.36202786716286967,-0.799990649699055,0.16596860871220936,0.2717440423010141,Own Home,2.0,Short Term,0,0,1,0,0,0,1,0,250118.0,2,1407,1
-0.11117513785528754,-0.2411949852160709,-0.5211854028007836,-0.2909088325003299,-0.34740757081851814,-0.49173610485940084,-0.340565810526608,-0.35330812066683637,-0.7609850009175049,-0.36518552495927037,-1.1893095559202957,Home Mortgage,0.5,Short Term,0,0,0,0,0,1,0,0,250118.0,1,5527,1
-0.11117513785528754,-0.6465322683096597,-0.039121447902812474,-0.06674911084089498,1.6634962293989242,0.0068477028731337534,2.4751357725673953,-0.36156388065207157,-0.11493821488889416,-0.3396548659586215,0.313488430821623,Home Mortgage,10.0,Short Term,0,0,1,0,1,0,0,1,250118.0,2,1712,1
-0.11117513785528754,-0.849200909856454,-0.47865034795684486,-0.39221021334350886,-0.34740757081851814,2.4989093317202733,-0.340565810526608,2.794368368820064,-0.8619593013923242,-1.3432509337756589,0.2717440423010141,Home Mortgage,6.0,Short Term,0,0,0,0,0,1,0,0,250118.0,1,1517,0
-0.11117513785528754,-1.4572068344968372,-0.9607143028548157,-0.43462189898750947,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,-0.365951231362122,-0.6663648464538735,-0.9114750981685941,-0.06221106586385672,Home Mortgage,2.0,Short Term,0,0,1,0,0,0,0,1,250118.0,1,2554,0
-0.11117513785528754,2.1908287133454616,-0.12419155759068988,-0.22344534640276864,1.6634962293989242,1.0488994230755828,2.4751357725673953,-0.3629071459479503,-0.23742853453031057,0.7970831727380211,-1.8154753837294286,Own Home,10.0,Short Term,0,0,0,0,0,0,1,0,250118.0,3,1968,0
-0.11117513785528754,-0.849200909856454,-1.2442813351477398,-0.21168700459927214,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,-0.36069294945039354,-0.552682253956678,-1.210774256941673,0.7309323160277116,Home Mortgage,7.0,Short Term,0,0,1,0,0,1,0,0,250118.0,1,2693,0
-0.11117513785528754,-0.4438636267628653,1.1235033844981759,-0.07787054246336876,-0.34740757081851814,1.4114019002367555,-0.340565810526608,-0.3502195148078505,0.5711208173091776,0.02293038890401379,-2.1494304918942997,Home Mortgage,9.0,Long Term,0,0,0,0,0,0,0,1,437063.0,1,6667,1
-0.11117513785528754,-0.2411949852160709,1.3645353619471612,-0.3309198566927833,-0.34740757081851814,0.5051457073338239,-0.340565810526608,-0.3620925609342403,-0.4951803781722638,-1.2496107968547123,0.313488430821623,Home Mortgage,2.0,Short Term,0,0,0,0,1,0,0,1,250118.0,2,3562,1
-0.11117513785528754,-0.4438636267628653,-0.18090496404927447,-0.3187205770716557,-0.34740757081851814,0.9129609941401431,-0.340565810526608,-0.35855388120346077,-0.7058737939293791,-1.0525174358399312,0.313488430821623,Home Mortgage,4.0,Short Term,0,0,0,0,1,1,0,0,250118.0,2,1393,1
-0.11117513785528754,-0.4438636267628653,3.207721071851167,-0.08750585033012286,-0.34740757081851814,0.05201761088235812,-0.340565810526608,-0.3628396696487788,0.1891171085969638,0.1766133134421216,0.6474435389864939,Home Mortgage,8.0,Short Term,0,0,0,0,0,0,0,1,250118.0,3,2635,1
-0.11117513785528754,1.380154147158284,1.8749560200744246,0.12285415074048629,-0.34740757081851814,1.2301506616561693,-0.340565810526608,-0.355027027215835,0.3285308468226334,-0.5600335185700857,-0.02046667734324786,Home Mortgage,10.0,Long Term,0,0,0,0,0,0,0,1,437063.0,1,6865,0
-0.11117513785528754,-0.849200909856454,0.30115899084869613,-0.30619467684487534,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,-0.3631116617413156,-0.42201333053848505,-0.6239849087052615,0.313488430821623,Own Home,4.0,Short Term,0,0,1,0,1,0,1,0,250118.0,2,2162,0
-0.11117513785528754,-0.6465322683096597,-0.09583485436139758,-0.31279241307905953,-0.34740757081851814,0.23326884946294443,-0.340565810526608,-0.35919316696571485,-0.297258166774269,-0.40343993258239247,0.06302209969796985,Home Mortgage,4.0,Short Term,0,0,0,0,0,0,0,1,250118.0,1,186,0
-0.11117513785528754,0.5694795809711066,0.18773217793152644,0.6878098123379285,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,-0.3503210770725829,1.2123233534084668,0.13944000864313125,0.35523281934223183,Home Mortgage,2.0,Long Term,0,0,1,0,0,0,0,1,437063.0,2,5930,0
-0.11117513785528754,0.772148222517901,0.060127013399710834,-0.13426159002930413,-0.34740757081851814,0.7770225652047034,-0.340565810526608,-0.360637994526326,-0.3718092858164253,-0.44028059035857303,0.06302209969796985,Home Mortgage,2.0,Short Term,0,0,0,0,0,1,0,0,250118.0,1,3686,0
-0.11117513785528754,-0.2411949852160709,0.41458580376586585,-0.3321610149942635,-0.34740757081851814,0.6410841362692636,-0.340565810526608,-0.363457390820576,-0.6747321872408835,-0.6586633608331787,-0.31267739698750985,Home Mortgage,2.0,Short Term,0,0,0,0,0,0,0,1,250118.0,1,5058,0
-0.11117513785528754,0.36681093942431225,0.6697961328294976,3.300546023135419,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,-0.3605517361644985,4.376121855949396,0.44680585771934683,0.14651087673918756,Own Home,10.0,Long Term,0,0,1,0,0,0,1,0,437063.0,3,7096,0
-0.11117513785528754,-0.6465322683096597,-1.6979885868164182,-0.4076756990211633,1.6634962293989242,0.1426432301726513,2.4751357725673953,-0.3650990822231,-0.6919072551721144,0.24580389418655108,0.8144210930689293,Home Mortgage,0.5,Short Term,0,0,0,0,0,0,0,1,250118.0,2,2957,0
-0.11117513785528754,-0.03852634366927652,1.3078219554885766,0.37879405732992705,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,-0.3654649846289168,2.1395882846847054,1.0511423364089731,-0.6883768936729896,Home Mortgage,10.0,Short Term,0,0,1,0,0,1,0,0,250118.0,2,5068,1
-0.11117513785528754,0.9748168640646954,-0.7622173802497689,-0.1453830216517779,1.6634962293989242,1.3207762809464623,2.4751357725673953,-0.35690036405778297,-0.24076288837776566,-0.28368700437087985,0.06302209969796985,Home Mortgage,4.0,Long Term,0,0,0,0,0,1,0,0,437063.0,2,6053,0
-0.11117513785528754,-0.4438636267628653,0.27280228761940384,-0.22367398082672552,-0.34740757081851814,2.54422214136542,-0.340565810526608,2.794368368820064,-0.7840738285027128,-1.3379285814107027,0.897909870110147,Home Mortgage,10.0,Short Term,0,0,0,0,0,1,0,0,250118.0,3,4,0
-0.11117513785528754,0.16414229787751786,0.07430536501435672,-0.3389873856524045,1.6634962293989242,0.0068477028731337534,2.4751357725673953,-0.3582164997076031,-0.5316066211472921,0.052452812178379736,0.313488430821623,Home Mortgage,10.0,Long Term,0,0,1,0,1,1,0,0,437063.0,2,5629,1
-0.11117513785528754,-0.849200909856454,-1.7405236416603567,-0.39717484654942964,-0.34740757081851814,-0.17454643734337477,-0.340565810526608,-0.3596787180669698,-0.6710832717097062,-0.8693120880274573,0.313488430821623,Home Mortgage,4.0,Short Term,0,0,0,0,1,0,0,1,250118.0,2,3171,1
-0.11117513785528754,-1.6598754760436316,-0.5211854028007836,-0.2500975878240274,-0.34740757081851814,1.0035866134304363,-0.340565810526608,-0.35366428422535007,0.049074247003849825,-0.7506402626400764,-1.2727983329615136,Own Home,10.0,Long Term,0,0,0,0,0,0,1,0,437063.0,2,6563,0
-0.11117513785528754,0.16414229787751786,0.3578723973072807,0.008536938762047972,-0.34740757081851814,0.595771326624117,-0.340565810526608,-0.3607729471246691,0.6826643903570622,0.28239506669562436,0.35523281934223183,Home Mortgage,8.0,Short Term,0,0,0,0,0,1,0,0,250118.0,2,150,0
-0.11117513785528754,0.5694795809711066,-0.45029364472755257,-0.19395150571233155,-0.34740757081851814,0.6410841362692636,-0.340565810526608,-0.35048733310868596,-0.10896154289817277,1.2153868039212907,0.313488430821623,Home Mortgage,9.0,Long Term,0,0,0,0,1,1,0,0,437063.0,2,7006,1
-0.11117513785528754,-0.03852634366927652,0.060127013399710834,0.4182498264927709,-0.34740757081851814,0.9129609941401431,-0.340565810526608,-0.35940116091883123,-0.4964386249071525,-0.30921766337152873,1.1483762012338001,Home Mortgage,10.0,Short Term,0,0,0,0,0,1,0,0,250118.0,3,1243,0
11.259009415526393,0.16414229787751786,-1.5278483674406638,-0.2610883712042401,5.685303829833809,0.0068477028731337534,-0.340565810526608,-0.36204943175332654,-0.42383778830407365,0.2879669043276878,0.14651087673918756,Home Mortgage,7.0,Short Term,0,0,1,0,0,1,0,0,250118.0,1,29,1
-0.11117513785528754,-0.2411949852160709,-0.705503973791184,-0.5117860170729553,-0.34740757081851814,0.9582738037852897,-0.340565810526608,-0.35830693186113194,-0.9550066474373446,-0.5610314596385149,1.0231430356719735,Home Mortgage,10.0,Short Term,0,0,0,0,0,0,0,1,250118.0,2,1228,0
-0.11117513785528754,-0.6465322683096597,-0.9465359512401696,-0.43819839461940635,-0.34740757081851814,1.6832787581076347,-0.340565810526608,-0.3648312639222645,-0.7112213425526561,-0.8047785656023645,0.313488430821623,Home Mortgage,5.0,Short Term,0,0,0,0,1,0,0,1,250118.0,2,3656,0
-0.11117513785528754,-0.2411949852160709,-0.2943317769664442,-0.3331408768112215,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,-0.3624452463330029,-0.48152840109872125,-0.4545012505836902,0.3969772078628407,Home Mortgage,10.0,Short Term,0,0,1,0,0,1,0,0,250118.0,2,3995,0
-0.11117513785528754,-1.0518695514032486,-0.45029364472755257,-0.44721312333542035,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,-0.36195552144004656,-0.8761145771598222,-1.110813826587341,1.0231430356719735,Home Mortgage,2.0,Short Term,0,0,1,0,0,0,0,1,250118.0,3,521,0
-0.11117513785528754,2.393497354892256,1.2085734941860529,0.15368713591409938,-0.34740757081851814,0.45983289768867736,-0.340565810526608,-0.3438078751226539,1.470201021723909,2.1164444269572207,-0.14569984290507443,Home Mortgage,4.0,Short Term,0,0,0,0,0,1,0,0,250118.0,3,5158,0
-0.11117513785528754,-1.0518695514032486,-0.3935802382689677,-0.20646107490882923,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,-0.35826310704826797,-0.16696671737654253,-0.23794803873453826,-0.270933008466901,Home Mortgage,3.0,Long Term,0,0,1,0,0,1,0,0,437063.0,1,7237,0
-0.11117513785528754,-1.2545381929500428,-0.7338606770204766,-0.24549223728432462,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,-0.3597969754985076,-0.12104071155310443,-0.9444903151824625,0.5222103734246673,Home Mortgage,2.0,Short Term,0,0,1,0,0,0,0,1,250118.0,1,1977,0
-0.11117513785528754,0.9748168640646954,1.0384332748102985,-0.08879600172245095,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,-0.3618296120570564,-0.05064180673608083,-0.4180764015860218,-0.7718656707142073,Home Mortgage,10.0,Short Term,0,0,1,0,0,0,0,1,250118.0,1,2160,0
-0.11117513785528754,-0.2411949852160709,0.23026723277546512,-0.392161220252661,-0.34740757081851814,-0.03860800840793503,-0.340565810526608,-0.3524413632568597,-0.7093968847870675,0.1001876599515799,-0.18744423142568328,Home Mortgage,10.0,Long Term,0,0,0,0,0,1,0,0,437063.0,3,7053,1
-0.11117513785528754,-0.03852634366927652,-1.3718864996795557,0.347601789490096,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,-0.3634893898902862,-0.6504480252575312,-1.3181360835535223,0.313488430821623,Home Mortgage,8.0,Short Term,0,0,1,0,1,0,0,1,250118.0,2,2242,1
-0.11117513785528754,2.1908287133454616,0.7548662425173744,-0.22751177294314454,-0.34740757081851814,-0.7636129627302803,-0.340565810526608,-0.3626337625915131,-0.5925057631159059,-0.8459436346750719,0.3969772078628407,Home Mortgage,0.5,Short Term,0,0,1,0,0,0,0,1,250118.0,1,1413,0
